ADD_UID,UNIT_DESIGNATOR,UNIT_NUMBER_PREFIX,UNIT_NUMBER,UNIT_NUMBER_SUFFIX,SITE_NAME,SUPER_FULL_SITE_DESCRIPTOR,CIVIC_NUMBER,CIVIC_NUMBER_SUFFIX,STREET_NAME,STREET_TYPE,IS_STREET_TYPE_PREFIX,STREET_DIRECTION,IS_STREET_DIRECTION_PREFIX,LOCALITY,LOCALITY_DESCRIPTOR,POSTAL_CODE,PROVINCE_CODE,STATUS,IS_OFFICIAL_ADDRESS,IS_PRIMARY,BLDG_UID,ADDRESS_DESCRIPTOR,SITE_POINT_DESCRIPTOR,FOOTPRINT_DESCRIPTOR,FOOTPRINT_ID,IS_NON_CIVIC_ADDRESS,NARRITIVE_LOCATION,IS_MAILING_ADDRESS,MAIL_PROVIDER,IS_ANNUNCIATOR,NUM_OF_UNITS,NEIGHBOURHOOD,ADDRESS_NOTES,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,PARENT_UID,FULL_ADDRESS
VAD10813,,,,,Azalea House,,6388,,Hawthorn,Lane,0,,0,Vancouver,Municipality,V6T 0B9,BC,Current,1,1,VBL10133,NeighbourhoodBldg,Rooftop,Building,VBL10133,0,,1,CanadaPost,1,11,Hawthorn,,,,PLAN,20200417211841,,6388 Hawthorn Lane
VAD11158,Building,,6,,Marine Drive Residence - 6,Marine Drive Residence,2205,,Lower,Mall,0,,0,Vancouver,Municipality,V6T 1Z4,BC,Current,1,1,VBL10218,CampusBuilding,FrontDoor,Building,VBL10218,0,,0,,1,624,Academic,,,,PLAN,20200417211841,VAD10605,"2205 Lower Mall, Building 6"
VAD10734,,,,,Coal and Mineral Processing Laboratory,,2332,,West,Mall,0,,0,Vancouver,Municipality,V6T 1Z4,BC,Current,1,1,VBL10068,CampusBuilding,FrontDoor,Building,VBL10068,0,,1,,1,0,Academic,,,,PLAN,20200417211841,,2332 West Mall
VAD10041,,,,,TRIUMF - Shipping / Workshop,TRIUMF,6095,,Nurseries,Road,0,,0,Vancouver,Municipality,V6T 2A3,BC,Current,1,1,VBL10059,OtherBuilding,FrontDoor,Building,VBL10059,0,,1,,0,0,Academic,,,,PLAN,20200417211841,VAD10741,6095 Nurseries Road
VAD10979,,,,,Acadia Park Townhouses,Acadia Park Townhouses - Building 1 -- Acadia Park & Fairview Crescent Residence,5616,,Montgomery,Place,0,,0,Vancouver,Municipality,V6T 2C7,BC,Current,1,0,VBL10259,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417211901,VAD11160,5616 Montgomery Place
VAD10980,,,,,Acadia Park Townhouses,Acadia Park Townhouses - Building 1 -- Acadia Park & Fairview Crescent Residence,2508,,Pearkes,Lane,0,,0,Vancouver,Municipality,V6T 2C4,BC,Current,1,0,VBL10259,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417211901,VAD11160,2508 Pearkes Lane
VAD10966,,,,,Acadia Park Townhouses,Acadia Park Townhouses - Building 1 -- Acadia Park & Fairview Crescent Residence,5619,,Montgomery,Place,0,,0,Vancouver,Municipality,V6T 2C8,BC,Current,1,0,VBL10259,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417211901,VAD11160,5619 Montgomery Place
VAD10229,,,,,Greenwood Commons,,2660,,Wesbrook,Mall,0,,0,Vancouver,Municipality,V6T 0A5,BC,Current,1,1,VBL10010,NeighbourhoodBldg,Rooftop,Building,VBL10010,0,,1,CanadaPost,,70,East Campus,,,,PLAN,20200417211902,,2660 Wesbrook Mall
VAD10225,,,,,Granite Terrace,,3233,,Wesbrook,Mall,0,,0,Vancouver,Municipality,V6S 0B4,BC,Current,1,1,VBL10164,NeighbourhoodBldg,FrontDoor,Building,VBL10164,0,,1,CanadaPost,,77,Wesbrook Place,,,,PLAN,20200417211902,,3233 Wesbrook Mall
VAD10134,,,,,MBA House,,3385,,Wesbrook,Mall,0,,0,Vancouver,Municipality,V6T 1Z4,BC,Current,1,1,VBL10403,NeighbourhoodBldg,FrontDoor,Building,VBL10403,0,,1,CanadaPost,,81,Wesbrook Place,,,,PLAN,20200417211902,,3385 Wesbrook Mall
VAD10737,,,,,Acadia Park Townhouses,Acadia Park Townhouses - Building 1 -- Acadia Park & Fairview Crescent Residence,2610,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C6,BC,Current,1,0,VBL10259,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417211902,VAD11160,2610 Melfa Lane
VAD10121,,,,,Journey,,6328,,Larkin,Drive,0,,0,Vancouver,Municipality,V6T 2K2,BC,Current,1,1,VBL10225,NeighbourhoodBldg,FrontDoor,Building,VBL10225,0,,1,CanadaPost,,80,Hawthorn,,,,PLAN,20200417211902,,6328 Larkin Drive
VAD10739,,,,,Acadia Park Townhouses,Acadia Park Townhouses - Building 2 -- Acadia Park & Fairview Crescent Residence,2617,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C5,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417211902,VAD11159,2617 Melfa Lane
VAD10116,,,,,Legacy,,6333,,Larkin,Drive,0,,0,Vancouver,Municipality,V6T 0A7,BC,Current,1,1,VBL10160,NeighbourhoodBldg,FrontDoor,Building,VBL10160,0,,1,CanadaPost,,55,Hawthorn,,,,PLAN,20200417211902,,6333 Larkin Drive
VAD10730,,,,,Acadia Park Townhouses,Acadia Park Townhouses - Building 1 -- Acadia Park & Fairview Crescent Residence,5605,,Yalta,Place,0,,0,Vancouver,Municipality,V6T 1L7,BC,Current,1,0,VBL10259,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417211903,VAD11160,5605 Yalta Place
VAD10731,,,,,Acadia Park Townhouses,Acadia Park Townhouses - Building 2 -- Acadia Park & Fairview Crescent Residence,2634,,Tennis,Crescent,0,,0,Vancouver,Municipality,V6T 2E1,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417211903,VAD11159,2634 Tennis Crescent
VAD10775,Building,,1,,West Hampstead - Blocks 1-11,West Hampstead,5760,,Hampton,Place,0,,0,Vancouver,Municipality,V6T 2G1,BC,Current,1,1,VBL10398,NeighbourhoodBldg,FrontDoor,Building,VBL10398,0,,0,CanadaPost,,,Hampton Place,,,,PLAN,20200417211923,VAD10585,"5760 Hampton Place, Building 1"
VAD10008,,,,,Hawthorn Green (D2),,6328,,Hawthorn,Lane,0,,0,Vancouver,Municipality,V6T 2J6,BC,Current,1,0,VBL10144,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211923,,6328 Hawthorn Lane
VAD10030,,,,,Logan Lane (B6),,2549,,East,Mall,0,,0,Vancouver,Municipality,V6T 2K8,BC,Current,1,0,VBL10226,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211923,,2549 East Mall
VAD10003,,,,,Hawthorn Green (B1),,6352,,Hawthorn,Lane,0,,0,Vancouver,Municipality,V6T 2J6,BC,Current,1,0,VBL10144,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211923,,6352 Hawthorn Lane
VAD11052,,,,,War Memorial Gymnasium,,6081,,University,Boulevard,0,,0,Vancouver,Municipality,V6T 1Z1,BC,Current,1,1,VBL10161,CampusBuilding,FrontDoor,Building,VBL10161,0,,1,,1,0,Academic,,,,PLAN,20200417211923,,6081 University Boulevard
VAD10516,,,,,Acadia Park Townhouses,Acadia Park Townhouses - Building 1 -- Acadia Park & Fairview Crescent Residence,2513,,Pearkes,Lane,0,,0,Vancouver,Municipality,V6T 2C5,BC,Current,1,0,VBL10259,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417211923,VAD11160,2513 Pearkes Lane
VAD10629,,,,,Fairview Crescent Residence (Unit 20),Fairview Crescent Residence - Building 2 -- Acadia Park & Fairview Crescent Residence,2669,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B8,BC,Current,1,0,VBL10198,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211923,VAD11161,2669 Fairview Crescent
VAD10630,,,,,Fairview Crescent Residence (Unit 21),Fairview Crescent Residence - Building 2 -- Acadia Park & Fairview Crescent Residence,2661,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B8,BC,Current,1,0,VBL10198,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211923,VAD11161,2661 Fairview Crescent
VAD10631,,,,,Fairview Crescent Residence (Unit 21),Fairview Crescent Residence - Building 2 -- Acadia Park & Fairview Crescent Residence,2657,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B8,BC,Current,1,0,VBL10198,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211923,VAD11161,2657 Fairview Crescent
VAD10517,,,,,Acadia Park Townhouses,Acadia Park Townhouses - Building 2 -- Acadia Park & Fairview Crescent Residence,2640,,Tennis,Crescent,0,,0,Vancouver,Municipality,V6T 2E1,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417211924,VAD11159,2640 Tennis Crescent
VAD10506,,,,,Acadia Park Townhouses,Acadia Park Townhouses - Building 1 -- Acadia Park & Fairview Crescent Residence,2606,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C6,BC,Current,1,0,VBL10259,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417211924,VAD11160,2606 Melfa Lane
VAD11143,,,,,Village Square - Retail,Village Square,5968,,Webber,Lane,0,,0,Vancouver,Municipality,V6S 0J7,BC,Current,1,0,VBL10170,Commercial,FrontDoor,IndoorArea,,0,,1,CanadaPost,0,0,Wesbrook Place,,,,PLAN,20200417211924,VAD11137,5968 Webber Lane
VAD10793,,,,,Westchester (C2),,2576,,West,Mall,0,,0,Vancouver,Municipality,V6T 2J9,BC,Current,1,0,VBL10220,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211942,,2576 West Mall
VAD10794,,,,,Westchester (C3),,2572,,West,Mall,0,,0,Vancouver,Municipality,V6T 2J9,BC,Current,1,0,VBL10220,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211942,,2572 West Mall
VAD10796,,,,,Westchester (D1),,2568,,West,Mall,0,,0,Vancouver,Municipality,V6T 2J9,BC,Current,1,0,VBL10220,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211942,,2568 West Mall
VAD10797,,,,,Westchester (D2),,2566,,West,Mall,0,,0,Vancouver,Municipality,V6T 2J9,BC,Current,1,0,VBL10220,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211942,,2566 West Mall
VAD10798,,,,,Westchester (D3),,2562,,West,Mall,0,,0,Vancouver,Municipality,V6T 2J9,BC,Current,1,0,VBL10220,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211942,,2562 West Mall
VAD10799,,,,,Westchester (D4),,2560,,West,Mall,0,,0,Vancouver,Municipality,V6T 2J9,BC,Current,1,0,VBL10220,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211942,,2560 West Mall
VAD10102,,,,,Old Fire Hall,,2038,,West,Mall,0,,0,Vancouver,Municipality,V6T 1Z2,BC,Current,1,1,VBL10139,CampusBuilding,FrontDoor,Building,VBL10139,0,,1,,,0,Academic,,,,PLAN,20200417211942,,2038 West Mall
VAD10836,,,,,Acadia Park Townhouses,Acadia Park Townhouses - Building 2 -- Acadia Park & Fairview Crescent Residence,2611,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C5,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417211942,VAD11159,2611 Melfa Lane
VAD10769,,,,,Acadia Park Townhouses,Acadia Park Townhouses - Building 2 -- Acadia Park & Fairview Crescent Residence,2631,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C5,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417211942,VAD11159,2631 Melfa Lane
VAD10279,,,,,Fraser River Parkade,,6440,,Memorial,Road,0,,0,Vancouver,Municipality,V6T 1Z2,BC,Current,1,1,VBL10397,CampusBuilding,FrontDoor,Building,VBL10397,0,,1,,,0,Academic,,,,PLAN,20200417211947,,6440 Memorial Road
VAD10451,,,,,Stirling House - Townhouse,Stirling House,6078,,Iona,Drive,0,,0,Vancouver,Municipality,V6T 0A4,BC,Current,1,0,VBL10289,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Chancellor Place,,,,PLAN,20200417211947,VAD10442,6078 Iona Drive
VAD11065,,,,,The Mews - Retail,The Mews,3353,,Wesbrook,Mall,0,,0,Vancouver,Municipality,V6S 0B1,BC,Current,1,0,VBL10165,Commercial,FrontDoor,IndoorArea,,0,,1,CanadaPost,,0,Wesbrook Place,,GISSTUD1,20181213182415,PLAN,20200417211947,VAD11057,3353 Wesbrook Mall
VAD10448,,,,,Stirling House - Townhouse,Stirling House,6082,,Iona,Drive,0,,0,Vancouver,Municipality,V6T 0A4,BC,Current,1,0,VBL10289,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Chancellor Place,,,,PLAN,20200417211947,VAD10442,6082 Iona Drive
VAD10824,,,,,Campus Energy Centre,,6130,,Agronomy,Road,0,,0,Vancouver,Municipality,V6T 1Z3,BC,Current,1,1,VBL10339,CampusBuilding,FrontDoor,Building,VBL10339,0,,1,,1,0,Academic,,,,PLAN,20200417211842,,6130 Agronomy Road
VAD11044,,,,,Engineering Student Centre (ESC),,2335,,Engineering,Road,0,,0,Vancouver,Municipality,V6T 1Z4,BC,Current,1,1,VBL10073,CampusBuilding,FrontDoor,Building,VBL10073,0,,1,,0,0,Academic,,,,PLAN,20200417211842,,2335 Engineering Road
VAD10733,,,,,Clement's Green,,6268,,Eagles,Drive,0,,0,Vancouver,Municipality,V6T 0A2,BC,Current,1,1,VBL10143,NeighbourhoodBldg,FrontDoor,Building,VBL10143,0,,1,CanadaPost,1,55,Hawthorn,,,,PLAN,20200417211842,,6268 Eagles Drive
VAD10088,Building,,5,,TRIUMF - ISAC 2,TRIUMF,4004,,Wesbrook,Mall,0,,0,Vancouver,Municipality,V6T 2A3,BC,Current,1,1,VBL10032,OtherBuilding,FrontDoor,Building,VBL10032,0,,0,,,0,Academic,,,,PLAN,20200417211842,VAD10741,"4004 Wesbrook Mall, Building 5"
VAD10176,,,,,Medical Sciences Block C,,2176,,Health Sciences,Mall,0,,0,Vancouver,Municipality,V6T 1Z3,BC,Current,1,1,VBL10094,CampusBuilding,FrontDoor,Building,VBL10094,0,,1,,1,0,Academic,,,,PLAN,20200417211842,,2176 Health Sciences Mall
VAD10773,,,,,Sumac House,,6395,,Hawthorn,Lane,0,,0,Vancouver,Municipality,V6T 0C1,BC,Current,1,1,VBL10041,NeighbourhoodBldg,FrontDoor,Building,VBL10347,0,,1,CanadaPost,,42,Hawthorn,,,,PLAN,20200417211842,,6395 Hawthorn Lane
VAD11133,Building,,4,,UBC Farm - Botany Greenhouse 2,UBC Farm,3461,,Ross,Drive,0,,0,Vancouver,Municipality,V6T 1W5,BC,Current,1,1,VBL10012,CampusBuilding,FrontDoor,Building,VBL10012,0,,0,,0,,Academic,,,,PLAN,20200417211842,VAD11105,"3461 Ross Drive, Building 4"
VAD10373,Building,,8,,Place Vanier Residence - Tec de Monterrey,Place Vanier Residence,1935,,Lower,Mall,0,,0,Vancouver,Municipality,V6T 1X1,BC,Current,1,1,VBL10367,CampusBuilding,FrontDoor,Building,VBL10367,0,,0,,1,1276,Academic,,,,PLAN,20200417211842,VAD10604,"1935 Lower Mall, Building 8"
VAD10103,,,,,Orchard Commons,,6363,,Agronomy,Road,0,,0,Vancouver,Municipality,V6T 1Z4,BC,Current,1,1,VBL10013,CampusBuilding,FrontDoor,Building,VBL10013,0,,1,,0,1057,Academic,,,,PLAN,20200417211842,,6363 Agronomy Road
VAD10427,,,,,UBC Counselling Services,,1930,,East,Mall,0,,0,Vancouver,Municipality,,BC,Pending,1,1,VBL10421,CampusBuilding,FrontDoor,Building,,0,,1,CampusMail,,,Academic,,,,PLAN,20200417211842,,1930 East Mall
VAD10356,,,,,FPInnovations,,2665,,East,Mall,0,,0,Vancouver,Municipality,V6T 1Z4,BC,Current,1,1,VBL10021,OtherBuilding,FrontDoor,Building,VBL10021,0,,1,,,0,Academic,,,,PLAN,20200417211929,,2665 East Mall
VAD11174,,,,,Trail 3,,6100,,Marine,Drive,0,NW,1,Vancouver,Municipality,,BC,Current,1,,,Outdoor,,OutdoorArea,,0,,0,,,0,,CPN: VATRAIL 3,GISSTUD1,20200121010610,PLAN,20200417211929,,6100 NW Marine Drive
VAD11177,,,,,Trail 6,,6590,,Marine,Drive,0,NW,1,Vancouver,Municipality,,BC,Current,1,,,Outdoor,,OutdoorArea,,0,,0,,,0,,CPN: VATRAIL 6,GISSTUD1,20200121015343,PLAN,20200417211929,,6590 NW Marine Drive
VAD10022,,,,,Iona Building,,6000,,Iona,Drive,0,,0,Vancouver,Municipality,V6T 1L4,BC,Current,1,1,VBL10292,CampusBuilding,FrontDoor,Building,VBL10292,0,,1,,1,0,Chancellor Place,,,,PLAN,20200417211929,,6000 Iona Drive
VAD11031,,,,,David Strangway Building,,5950,,University,Boulevard,0,,0,Vancouver,Municipality,V6T 1Z3,BC,Current,1,1,VBL10070,CampusBuilding,FrontDoor,Building,VBL10070,0,,1,CanadaPost,1,0,University Blvd,,,,PLAN,20200417211929,,5950 University Boulevard
VAD10247,,,,,Fairview Crescent Residence (Unit 34),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2692,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211830,VAD11162,2692 Fairview Crescent
VAD11122,Building,,1,,UBC Botanical Garden - Shop/Gatehouse Entrance,UBC Botanical Garden,6804,,Marine,Drive,0,SW,1,Vancouver,Municipality,V6T 1Z4,BC,Current,1,1,VBL10419,CampusBuilding,FrontDoor,Building,VBL10419,0,,1,,0,0,Academic,,,,PLAN,20200417211830,VAD11140,"6804 SW Marine Drive, Building 1"
VAD11111,Building,,2,,UBC Botanical Garden - Reception/Education,UBC Botanical Garden,6804,,Marine,Drive,0,SW,1,Vancouver,Municipality,V6T 1Z4,BC,Current,1,1,VBL10008,CampusBuilding,FrontDoor,Building,VBL10008,0,,1,,0,,Academic,,,,PLAN,20200417211831,VAD11140,"6804 SW Marine Drive, Building 2"
VAD10177,,,,,Michael Smith Laboratories,,2185,,East,Mall,0,,0,Vancouver,Municipality,V6T 1Z4,BC,Current,1,1,VBL10221,CampusBuilding,FrontDoor,Building,VBL10221,0,,1,,1,0,Academic,,,,PLAN,20200417211831,,2185 East Mall
VAD10973,,,,,Acadia Park Townhouses,Acadia Park Townhouses - Building 1 -- Acadia Park & Fairview Crescent Residence,5654,,Yalta,Place,0,,0,Vancouver,Municipality,V6T 2C2,BC,Current,1,0,VBL10259,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417211831,VAD11160,5654 Yalta Place
VAD10634,Building,,1,,Academy - Townhouses,Academy,5728,,Berton,Avenue,0,,0,Vancouver,Municipality,V6S 0E5,BC,Current,1,1,VBL10199,NeighbourhoodBldg,Rooftop,Building,VBL10199,0,,0,CanadaPost,,,Wesbrook Place,,,,PLAN,20200417211831,VAD10553,"5728 Berton Avenue, Building 1"
VAD11155,Unit,,2,,Ponderosa Commons West - Arbutus Houses,Ponderosa Commons West -- Ponderosa Commons,6488,,University,Boulevard,0,,0,Vancouver,Municipality,V6T 1Z4,BC,Current,1,0,VBL10310,IndoorArea,Rooftop,IndoorArea,PNCW04,0,,0,,0,336,Academic,,,,PLAN,20200417211831,VAD10168,"6488 University Boulevard, Unit 2"
VAD11156,Unit,,1,,Ponderosa Commons North - Cedar House,Ponderosa Commons North -- Ponderosa Commons,2075,,West,Mall,0,,0,Vancouver,Municipality,V6T 1Z2,BC,Current,1,0,VBL10312,IndoorArea,Rooftop,IndoorArea,PNCN05,0,,0,,0,175,Academic,,,,PLAN,20200417211831,VAD10169,"2075 West Mall, Unit 1"
VAD11032,,,,,UBC Hospital - Detwiller Pavilion,,2255,,Wesbrook,Mall,0,,0,Vancouver,Municipality,V6T 1Z3,BC,Current,1,1,VBL10334,OtherBuilding,FrontDoor,Building,VBL10334,0,,1,,0,0,Academic,,,,PLAN,20200417211831,,2255 Wesbrook Mall
VAD11035,,,,,Dorothy Somerset Studios,,6361,,University,Boulevard,0,,0,Vancouver,Municipality,V6T 1Z2,BC,Current,1,1,VBL10130,CampusBuilding,FrontDoor,Building,VBL10130,0,,1,,0,0,Academic,,,,PLAN,20200417211831,,6361 University Boulevard
VAD11040,,,,,Earth and Ocean Sciences (EOS),,6339,,Stores,Road,0,,0,Vancouver,Municipality,V6T 1Z4,BC,Current,1,1,VBL10001,CampusBuilding,FrontDoor,Building,VBL10001,0,,1,,,0,Academic,,,,PLAN,20200417211831,,6339 Stores Road
VAD11146,,,,,Walter C. Koerner Library,,1958,,Main,Mall,0,,0,Vancouver,Municipality,V6T 1Z2,BC,Current,1,1,VBL10154,CampusBuilding,FrontDoor,Building,VBL10154,0,,1,,,0,Academic,,,,PLAN,20200417211832,,1958 Main Mall
VAD10892,,,,,Coast - Duplex (3B),Coast - East,6078,,Chancellor,Boulevard,0,,0,Vancouver,Municipality,V6T 1E7,BC,Current,1,0,VBL10399,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Chancellor Place,,,,PLAN,20200417211845,VAD10726,6078 Chancellor Boulevard
VAD10174,Building,,4,,Marine Drive Residence - 4,Marine Drive Residence,2205,,Lower,Mall,0,,0,Vancouver,Municipality,V6T 1Z4,BC,Current,1,1,VBL10217,CampusBuilding,FrontDoor,Building,VBL10217,0,,0,,1,624,Academic,,,,PLAN,20200417211845,VAD10605,"2205 Lower Mall, Building 4"
VAD10414,,,,,Somerset (H2),,2610,,West,Mall,0,,0,Vancouver,Municipality,V6T 2K6,BC,Current,1,0,VBL10147,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211846,,2610 West Mall
VAD11091,Building,,5,,Marine Drive Residence - 5,Marine Drive Residence,2205,,Lower,Mall,0,,0,Vancouver,Municipality,V6T 1Z4,BC,Current,1,1,VBL10089,CampusBuilding,FrontDoor,Building,VBL10089,0,,0,,1,624,Academic,,,,PLAN,20200417211846,VAD10605,"2205 Lower Mall, Building 5"
VAD11136,Building,,1,,UBC Farm - Forestry Field House,UBC Farm,3461,,Ross,Drive,0,,0,Vancouver,Municipality,V6T 1W5,BC,Current,1,1,VBL10014,CampusBuilding,Rooftop,Building,VBL10014,0,,0,,0,,Academic,,,,PLAN,20200417211846,VAD11105,"3461 Ross Drive, Building 1"
VAD11135,Building,,2,,UBC Farm - Greenhouse,UBC Farm,3461,,Ross,Drive,0,,0,Vancouver,Municipality,V6T 1W5,BC,Current,1,1,VBL10015,CampusBuilding,FrontDoor,Building,VBL10015,0,,0,,0,,Academic,,,,PLAN,20200417211846,VAD11105,"3461 Ross Drive, Building 2"
VAD10576,,,,,Acadia Park Townhouses,Acadia Park Townhouses - Building 1 -- Acadia Park & Fairview Crescent Residence,5613,,Montgomery,Place,0,,0,Vancouver,Municipality,V6T 2C8,BC,Current,1,0,VBL10259,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417211846,VAD11160,5613 Montgomery Place
VAD10577,,,,,Acadia Park Townhouses,Acadia Park Townhouses - Building 1 -- Acadia Park & Fairview Crescent Residence,5506,,Yalta,Place,0,,0,Vancouver,Municipality,V6T 2C2,BC,Current,1,0,VBL10259,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417211846,VAD11160,5506 Yalta Place
VAD10578,,,,,Acadia Park Townhouses,Acadia Park Townhouses - Building 1 -- Acadia Park & Fairview Crescent Residence,5641,,Yalta,Place,0,,0,Vancouver,Municipality,V6T 1L7,BC,Current,1,0,VBL10259,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417211846,VAD11160,5641 Yalta Place
VAD10582,,,,,Acadia Park Townhouses,Acadia Park Townhouses - Building 1 -- Acadia Park & Fairview Crescent Residence,2523,,Pearkes,Lane,0,,0,Vancouver,Municipality,V6T 2C5,BC,Current,1,0,VBL10259,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417211846,VAD11160,2523 Pearkes Lane
VAD10687,,,,,Child Care Services - Acadia,,2865,,Revelstoke,Court,0,,0,Vancouver,Municipality,V6T 1S1,BC,Current,1,1,VBL10272,CampusBuilding,FrontDoor,Building,VBL10272,0,,1,,1,0,Academic,,,,PLAN,20200417211847,,2865 Revelstoke Court
VAD10637,,,,,Fairview Crescent Residence (Unit 21) ,Fairview Crescent Residence - Building 2 -- Acadia Park & Fairview Crescent Residence,2653,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B8,BC,Current,1,0,VBL10198,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211847,VAD11161,2653 Fairview Crescent
VAD10667,,,,,Fairview Crescent Residence (Unit 26),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2608,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211908,VAD11162,2608 Fairview Crescent
VAD10668,,,,,Fairview Crescent Residence (Unit 28),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2634,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211908,VAD11162,2634 Fairview Crescent
VAD10127,,,,,Green College - Front Desk,,6201,,Cecil Green Park,Road,0,,0,Vancouver,Municipality,V6T 1Z1,BC,Current,1,0,VBL10200,Complex,FrontDoor,Complex,,0,,1,,,89,Academic,,,,PLAN,20200417211909,,6201 Cecil Green Park Road
VAD10658,,,,,Fairview Crescent Residence (Unit 25),Fairview Crescent Residence - Building 2 -- Acadia Park & Fairview Crescent Residence,2601,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B8,BC,Current,1,0,VBL10198,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211909,VAD11161,2601 Fairview Crescent
VAD10659,,,,,Fairview Crescent Residence (Unit 25),Fairview Crescent Residence - Building 2 -- Acadia Park & Fairview Crescent Residence,2605,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B8,BC,Current,1,0,VBL10198,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211909,VAD11161,2605 Fairview Crescent
